"AD_Org_ID[Name]","ZZSaqaUnitStandardCode","ZZSaqaUnitStandardTitle","ZZNqfLevel","ZZCredits","Registrationstartdate","Registrationenddate","ZZLastEnrolmentDate","ZZLastAchievementDate","ZZReplacementUnitStandard_ID[ZZSaqaUnitStandardCode]","ZZQualityAssuranceBody","ZZNewRegistrationStartDate","ZZNewRegistrationEndDate","ZZNewLastEnrolmentDate","ZZNewLastAchievementDate","ZZIsReplacement","ZZIsReregistered","ZZMqaUnitStandardCode","ZZMigrationCode/K",_LOG_
*,"9735",Demonstrate understanding of the fundamentals of tailings dam -  Level two.,"4",25,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,,"629",1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,N,N,Met-G209,56,"<ZZUnitStandard>: Inserted GenericPO[Table=1000254ID=1000055] / <ZZUnitStandard>: Inserted GenericPO[Table=1000254ID=1000055] / "
*,"9736",Mine fine granular material by means of  hydraulic monitoring. ,"3",7,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,,"629",1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,N,N,Met-G210,57,"<ZZUnitStandard>: Inserted GenericPO[Table=1000254ID=1000056] / <ZZUnitStandard>: Inserted GenericPO[Table=1000254ID=1000056] / "
*,"9740",Determine proximate values of carboniferous materials. ,"3",3,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,,,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,N,N,Ass-G005,58,"<ZZUnitStandard>: Inserted GenericPO[Table=1000254ID=1000057] / <ZZUnitStandard>: Inserted GenericPO[Table=1000254ID=1000057] / "
*,"9741",Perform a sink-float analysis.,"3",5,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,,"629",1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,N,N,Ass-G009,59,"<ZZUnitStandard>: Inserted GenericPO[Table=1000254ID=1000058] / <ZZUnitStandard>: Inserted GenericPO[Table=1000254ID=1000058] / "
*,"9742",Dissolve solid samples for analysis.,"3",5,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,,"629",1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,N,N,Ass-G010,60,"<ZZUnitStandard>: Inserted GenericPO[Table=1000254ID=1000059] / <ZZUnitStandard>: Inserted GenericPO[Table=1000254ID=1000059] / "
*,"9744",Flux samples in preparation for the fire assay fusion.,"2",6,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,,,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,N,N,Ass-G018,61,"<ZZUnitStandard>: Inserted GenericPO[Table=1000254ID=1000060] / <ZZUnitStandard>: Inserted GenericPO[Table=1000254ID=1000060] / "
*,"9745",Collect precious metals from a fluxed sample into a metal button by means of the fire assay fusion process.,"2",6,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,,"629",1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,N,N,Ass-G019,62,"<ZZUnitStandard>: Inserted GenericPO[Table=1000254ID=1000061] / <ZZUnitStandard>: Inserted GenericPO[Table=1000254ID=1000061] / "
*,"9746",Recover precious metals from a lead button by means of the cupellation process.,"2",7,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,,"629",1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,N,N,Ass-G020,63,"<ZZUnitStandard>: Inserted GenericPO[Table=1000254ID=1000062] / <ZZUnitStandard>: Inserted GenericPO[Table=1000254ID=1000062] / "
*,"9748",Quantify analyte concentrations in prepared samples by means of Inductively Coupled Plasma Optical Emission Spectrometry.,"4",12,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,,,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,N,N,Ass-G022,64,"<ZZUnitStandard>: Inserted GenericPO[Table=1000254ID=1000063] / <ZZUnitStandard>: Inserted GenericPO[Table=1000254ID=1000063] / "
*,"9749",Quantify analyte concentrations in samples by means of X-Ray Fluorescence Spectrometry ,"4",9,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,,,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,N,N,Ass-G023,65,"<ZZUnitStandard>: Inserted GenericPO[Table=1000254ID=1000064] / <ZZUnitStandard>: Inserted GenericPO[Table=1000254ID=1000064] / "
*,"9750",Quantify analyte concentrations in prepared samples by means of Graphite Furnace  Atomic Absorption Spectroscopy,"4",3,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,,,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,N,N,Ass-G024,66,"<ZZUnitStandard>: Inserted GenericPO[Table=1000254ID=1000065] / <ZZUnitStandard>: Inserted GenericPO[Table=1000254ID=1000065] / "
*,"9751",Quantify analyte concentrations in prepared samples by means of Ultraviolet - Visible Spectrophotometry,"3",6,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,,,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,N,N,Ass-G025,67,"<ZZUnitStandard>: Inserted GenericPO[Table=1000254ID=1000066] / <ZZUnitStandard>: Inserted GenericPO[Table=1000254ID=1000066] / "
*,"9743",Quantify analyte concentrations in prepared solid samples by means of  Emission Spectroscopy ,"4",12,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,,,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,N,N,Ass-G038,68,"<ZZUnitStandard>: Inserted GenericPO[Table=1000254ID=1000067] / <ZZUnitStandard>: Inserted GenericPO[Table=1000254ID=1000067] / "
*,"9747",Determine the precious metal content of an assayed sample by high temperature cupellation and weighing ,"3",7,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,,"629",1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,N,N,Ass-G021,69,"<ZZUnitStandard>: Inserted GenericPO[Table=1000254ID=1000068] / <ZZUnitStandard>: Inserted GenericPO[Table=1000254ID=1000068] / "
*,"9652",Perform geotechnical core logging and sampling in a localised known environment to provide data for mining excavation design.,"4",8,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,,,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,N,N,RoC-G025,70,"<ZZUnitStandard>: Inserted GenericPO[Table=1000254ID=1000069] / <ZZUnitStandard>: Inserted GenericPO[Table=1000254ID=1000069] / "
*,"9653",Perform geotechnical mapping and sampling in a localised known environment to provide data for mining excavation design.,"4",8,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,,,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,N,N,RoC-G026,71,"<ZZUnitStandard>: Inserted GenericPO[Table=1000254ID=1000070] / <ZZUnitStandard>: Inserted GenericPO[Table=1000254ID=1000070] / "
*,"9809",Achieve and maintain mining excavation stability with support installation in a vertical shaft.,"2",3,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,,,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,N,N,RoC-G020 ,72,"<ZZUnitStandard>: Inserted GenericPO[Table=1000254ID=1000071] / <ZZUnitStandard>: Inserted GenericPO[Table=1000254ID=1000071] / "
*,"10636",Transfer broken rock by means of a diesel-powered Load Haul Dumper (LHD) in an underground mine.,"2",4,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,,"629",1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,N,N,MnH-G101,73,"<ZZUnitStandard>: Inserted GenericPO[Table=1000254ID=1000072] / <ZZUnitStandard>: Inserted GenericPO[Table=1000254ID=1000072] / "
*,"9593",Transport broken rock by means of a diesel-powered Dump Truck in an underground mine. ,"2",3,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,,"629",1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,N,N,MnH-G102,74,"<ZZUnitStandard>: Inserted GenericPO[Table=1000254ID=1000073] / <ZZUnitStandard>: Inserted GenericPO[Table=1000254ID=1000073] / "
*,"9594",Transfer broken rock by means of a remote-controlled Load Haul Dumper (LHD) in an underground mine.,"2",8,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,,,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,N,N,MnH-G103,75,"<ZZUnitStandard>: Inserted GenericPO[Table=1000254ID=1000074] / <ZZUnitStandard>: Inserted GenericPO[Table=1000254ID=1000074] / "
*,"9595","Transport persons, material, equipment and explosives by means of a fixed saddle utility vehicle in an underground mine.","2",3,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,,"629",1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,N,N,MnH-G104,76,"<ZZUnitStandard>: Inserted GenericPO[Table=1000254ID=1000075] / <ZZUnitStandard>: Inserted GenericPO[Table=1000254ID=1000075] / "
*,"9596","Transport persons, material, equipment and explosives by means of a light delivery vehicle (LDV) in an underground mine.","2",2,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,,"629",1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,N,N,MnH-G105,77,"<ZZUnitStandard>: Inserted GenericPO[Table=1000254ID=1000076] / <ZZUnitStandard>: Inserted GenericPO[Table=1000254ID=1000076] / "
*,"9597","Transport persons, material, equipment and explosives by means of an interchangeable-saddle utility vehicle in an underground mine.","2",3,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,,"629",1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,N,N,MnH-G106,78,"<ZZUnitStandard>: Inserted GenericPO[Table=1000254ID=1000077] / <ZZUnitStandard>: Inserted GenericPO[Table=1000254ID=1000077] / "
*,"9599",Lift and move material and equipment by means of a forklift.,"2",3,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,,"629",1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,N,N,MnH-G107,79,"<ZZUnitStandard>: Inserted GenericPO[Table=1000254ID=1000078] / <ZZUnitStandard>: Inserted GenericPO[Table=1000254ID=1000078] / "
*,"9600",Support an underground working place by means of wire mesh and lacing.,"2",4,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,,"629",1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,N,N,MnH-G018,80,"<ZZUnitStandard>: Inserted GenericPO[Table=1000254ID=1000079] / <ZZUnitStandard>: Inserted GenericPO[Table=1000254ID=1000079] / "
*,"9601",Support an underground work place by means of back-filling.,"2",4,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,,"629",1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,N,N,MnH-G019,81,"<ZZUnitStandard>: Inserted GenericPO[Table=1000254ID=1000080] / <ZZUnitStandard>: Inserted GenericPO[Table=1000254ID=1000080] / "
*,"116437",Support an underground working place by means of full column grouted rods,"2",3,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,,"629",1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,N,N,MnH-G020,82,"<ZZUnitStandard>: Inserted GenericPO[Table=1000254ID=1000081] / <ZZUnitStandard>: Inserted GenericPO[Table=1000254ID=1000081] / "
*,"9614",Feed and break coal using a feeder breaker in an underground coal mine.,"1",3,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,,"629",1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,N,N,MnC-G019,83,"<ZZUnitStandard>: Inserted GenericPO[Table=1000254ID=1000082] / <ZZUnitStandard>: Inserted GenericPO[Table=1000254ID=1000082] / "
*,"9615",Conduct visual inspection of flameproof equipment in an underground coal mine.,"1",2,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,,,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,N,N,MnC-G020 ,84,"<ZZUnitStandard>: Inserted GenericPO[Table=1000254ID=1000083] / <ZZUnitStandard>: Inserted GenericPO[Table=1000254ID=1000083] / "
*,"9607",Cut and load a coal-face using continuous mining equipment in an underground coal mine.,"3",28,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,,,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,N,N,MnC-G001 ,85,"<ZZUnitStandard>: Inserted GenericPO[Table=1000254ID=1000084] / <ZZUnitStandard>: Inserted GenericPO[Table=1000254ID=1000084] / "
*,"9608",Test and monitor for basic gases in an underground coal mine.,"2",7,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,,,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,N,N,MnC-G002,86,"<ZZUnitStandard>: Inserted GenericPO[Table=1000254ID=1000085] / <ZZUnitStandard>: Inserted GenericPO[Table=1000254ID=1000085] / "
*,"9609",Support roof using a roofbolter in an underground coal mine.,"2",13,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,,"629",1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,N,N,MnC-G003,87,"<ZZUnitStandard>: Inserted GenericPO[Table=1000254ID=1000086] / <ZZUnitStandard>: Inserted GenericPO[Table=1000254ID=1000086] / "
*,"9610",Sound and bar down roof and side walls using sounding and barring equipment in an underground coal mine.,"2",4,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,,,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,N,N,MnC-G004 ,88,"<ZZUnitStandard>: Inserted GenericPO[Table=1000254ID=1000087] / <ZZUnitStandard>: Inserted GenericPO[Table=1000254ID=1000087] / "
*,"9622",Demonstrate an understanding of the prevention of flammable gas ignition through the use of flame proofing in an underground coal mine.,"2",5,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,,"629",1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,N,N,MnC-G005,89,"<ZZUnitStandard>: Inserted GenericPO[Table=1000254ID=1000088] / <ZZUnitStandard>: Inserted GenericPO[Table=1000254ID=1000088] / "
*,"9611",Conduct statutory examinations in a production section in an underground coal mine.,"3",3,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,,"629",1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,N,N,MnC-G008,90,"<ZZUnitStandard>: Inserted GenericPO[Table=1000254ID=1000089] / <ZZUnitStandard>: Inserted GenericPO[Table=1000254ID=1000089] / "
*,"9612","Test, monitor and control the eight common mine gases in an underground coal mine.","3",17,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,,"629",1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,N,N,MnC-G010,91,"<ZZUnitStandard>: Inserted GenericPO[Table=1000254ID=1000090] / <ZZUnitStandard>: Inserted GenericPO[Table=1000254ID=1000090] / "
*,"9565",Control feed distribution by means of a mobile system,"2",2,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,,"629",1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,N,N,Met-G002,92,"<ZZUnitStandard>: Inserted GenericPO[Table=1000254ID=1000091] / <ZZUnitStandard>: Inserted GenericPO[Table=1000254ID=1000091] / "
*,"9022",Transfer a fluid by means of a centrifugal pump,"2",3,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,,,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,N,N,Met-G003 ,93,"<ZZUnitStandard>: Inserted GenericPO[Table=1000254ID=1000092] / <ZZUnitStandard>: Inserted GenericPO[Table=1000254ID=1000092] / "
*,"9562",Crush material by means of an impact-type crusher,"3",5,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,,,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,N,N,Met-G005,94,"<ZZUnitStandard>: Inserted GenericPO[Table=1000254ID=1000093] / <ZZUnitStandard>: Inserted GenericPO[Table=1000254ID=1000093] / "
*,"10571",Separate material by means of a cyclone ,"2",4,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,,"629",1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,N,N,Met-G011,95,"<ZZUnitStandard>: Inserted GenericPO[Table=1000254ID=1000094] / <ZZUnitStandard>: Inserted GenericPO[Table=1000254ID=1000094] / "
*,"10576",Separate material by means of a vibrating screen,"2",4,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,,,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,N,N,Met-G012,96,"<ZZUnitStandard>: Inserted GenericPO[Table=1000254ID=1000095] / <ZZUnitStandard>: Inserted GenericPO[Table=1000254ID=1000095] / "
*,"10577",Separate liquid from solids by means of a vacuum drum filter,"2",6,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,,"629",1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,N,N,Met-G013,97,"<ZZUnitStandard>: Inserted GenericPO[Table=1000254ID=1000096] / <ZZUnitStandard>: Inserted GenericPO[Table=1000254ID=1000096] / "
*,"9566",Separate liquid from solids by means of a filter press,"2",6,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,,,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,N,N,Met-G015,98,"<ZZUnitStandard>: Inserted GenericPO[Table=1000254ID=1000097] / <ZZUnitStandard>: Inserted GenericPO[Table=1000254ID=1000097] / "
*,"10580",Separate liquid from solids by means of a pressurised drum filter,"2",6,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,,,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,N,N,Met-G016,99,"<ZZUnitStandard>: Inserted GenericPO[Table=1000254ID=1000098] / <ZZUnitStandard>: Inserted GenericPO[Table=1000254ID=1000098] / "
*,"9568",Separate liquid from solids by means of a vacuum disc filter,"2",6,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,,,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,N,N,Met-G017 ,100,"<ZZUnitStandard>: Inserted GenericPO[Table=1000254ID=1000099] / <ZZUnitStandard>: Inserted GenericPO[Table=1000254ID=1000099] / "
*,"9024",Separate liquids from solids by means of a thickener,"2",3,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,,"629",1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,N,N,Met-G018,101,"<ZZUnitStandard>: Inserted GenericPO[Table=1000254ID=1000100] / <ZZUnitStandard>: Inserted GenericPO[Table=1000254ID=1000100] / "
*,"9571",De-water material by means of a vibrating screen,"2",2,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,,"629",1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,N,N,Met-G020,102,"<ZZUnitStandard>: Inserted GenericPO[Table=1000254ID=1000101] / <ZZUnitStandard>: Inserted GenericPO[Table=1000254ID=1000101] / "
*,"9572",Maintain screen decks,"2",3,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,,"629",1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,N,N,Met-G021,103,"<ZZUnitStandard>: Inserted GenericPO[Table=1000254ID=1000102] / <ZZUnitStandard>: Inserted GenericPO[Table=1000254ID=1000102] / "
*,"9573",Maintain a cyclone,"2",2,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,,"629",1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,N,N,MCY,104,"<ZZUnitStandard>: Inserted GenericPO[Table=1000254ID=1000103] / <ZZUnitStandard>: Inserted GenericPO[Table=1000254ID=1000103] / "
