"ZZOfoYear_ID[ZZOfoYear]","Value","Name","ZZMigrationCode","ZZOfoLevelType","IsSummary"
2025,"2021-213102",General Biologist,5196,,N
2025,"2021-213103",Anatomist or Physiologist,5197,,N
2025,"2021-213104",Biochemist,5198,,N
2025,"2021-213105",Biotechnologist,5199,,N
2025,"2021-213106",Botanist,5200,,N
2025,"2021-213107",Marine Biologist,5201,,N
2025,"2021-213108",Microbiologist,5202,,N
2025,"2021-213109",Zoologist,5203,,N
2025,"2021-213110",Medical Scientist,5204,,N
2025,"2021-213111",Pharmaceutical Physician,5205,,N
2025,"2021-213201",Agriculture Consultant,5206,,N
2025,"2021-213202",Agricultural Scientist,5207,,N
2025,"2021-213203",Forest Scientist,5208,,N
2025,"2021-213204",Wine Maker,5209,,N
2025,"2021-213205",Food and Beverage Scientist,5210,,N
2025,"2021-213301",Conservation Scientist,5211,,N
2025,"2021-213302",Environmental Scientist,5212,,N
2025,"2021-213304",Earth and Soil Scientist,5213,,N
2025,"2021-213305",Air Quality Analyst,5214,,N
2025,"2021-213306",Water Quality Analyst,5215,,N
2025,"2021-213307",Park Ranger,5216,,N
2025,"2021-213308",Brownfield Redevelopment Specialist,5217,,N
2025,"2021-213309",Toxicologist,5218,,N
2025,"2021-213310",Biodiversity Planner ,5219,,N
2025,"2021-214101",Industrial Engineer,5220,,N
2025,"2021-214102",Industrial Engineering Technologist,5221,,N
2025,"2021-214103",Production Engineer,5222,,N
2025,"2021-214104",Production Engineering Technologist,5223,,N
2025,"2021-214105",Energy Efficiency Manager,5224,,N
2025,"2021-214201",Civil Engineer,5225,,N
2025,"2021-214202",Civil Engineering Technologist,5226,,N
2025,"2021-214301",Environmental Engineer,5227,,N
2025,"2021-214302",Environmental Impact and Restoration Analyst,5228,,N
2025,"2021-214401",Mechanical Engineer,5229,,N
2025,"2021-214402",Mechanical Engineering Technologist,5230,,N
2025,"2021-214403",Aeronautical Engineer,5231,,N
2025,"2021-214404",Aeronautical Engineering Technologist,5232,,N
2025,"2021-214405",Naval Architect,5233,,N
2025,"2021-214406",Marine Engineering Technologist,5234,,N
2025,"2021-214407",Defence Industry Armament Engineer,5235,,N
2025,"2021-214408",Defence Industry Armament Engineering Technologist,5236,,N
2025,"2021-214501",Chemical Engineer,5237,,N
2025,"2021-214502",Chemical Engineering Technologist,5238,,N
2025,"2021-214503",Explosives and Dangerous Goods Inspector,5239,,N
2025,"2021-214601",Mining Engineer ,5240,,N
2025,"2021-214602",Mining Engineering Technologist,5241,,N
2025,"2021-214603",Metallurgical Engineer,5242,,N
2025,"2021-214604",Metallurgical Engineering Technologist,5243,,N
2025,"2021-214605",Metallurgist,5244,,N
2025,"2021-214607",Petroleum Engineer,5245,,N
2025,"2021-214901",Biomedical Engineer,5246,,N
2025,"2021-214902",Explosive Ordnance Engineer,5247,,N
2025,"2021-214903",Marine Salvage Engineer,5248,,N
2025,"2021-214904",Quantity Surveyor,5249,,N
2025,"2021-214905",Agricultural Engineer,5250,,N
2025,"2021-214906",Agricultural Engineering Technologist,5251,,N
2025,"2021-214907",Materials Engineer,5252,,N
2025,"2021-214908",Materials Engineering Technologist,5253,,N
2025,"2021-214909",Microsystems Engineers,5254,,N
2025,"2021-215101",Electrical Engineer,5255,,N
2025,"2021-215102",Electrical Engineering Technologist,5256,,N
2025,"2021-215103",Energy Engineer,5257,,N
2025,"2021-215104",Energy Engineering Technologist,5258,,N
2025,"2021-215201",Electronics Engineer,5259,,N
2025,"2021-215202",Electronics Engineering Technologist,5260,,N
2025,"2021-215301",Telecommunications Engineer,5261,,N
2025,"2021-215302",Telecommunications Engineering Technologist,5262,,N
2025,"2021-215303",Telecommunications Network Engineer,5263,,N
2025,"2021-215304",Telecommunications Field Engineer,5264,,N
2025,"2021-216101",Architect,5265,,N
2025,"2021-216201",Landscape Architect,5266,,N
2025,"2021-216301",Fashion Designer,5267,,N
2025,"2021-216302",Industrial Designer,5268,,N
2025,"2021-216303",Jewellery Designer,5269,,N
2025,"2021-216304",Footwear Designer,5270,,N
2025,"2021-216401",Urban and Regional Planner,5271,,N
2025,"2021-216402",Transport Analyst,5272,,N
2025,"2021-216403",Marine Spatial Planner,5273,,N
2025,"2021-216501",Cartographer,5274,,N
2025,"2021-216502",Surveyor,5275,,N
2025,"2021-216601",Digital Artist,5276,,N
2025,"2021-216602",Illustrator,5277,,N
2025,"2021-216603",Multimedia Designer,5278,,N
2025,"2021-216604",Web Designer,5279,,N
2025,"2021-221101",General Medical Practitioner,5280,,N
2025,"2021-221102",Resident Medical Officer,5281,,N
2025,"2021-221103",Public Health Physician,5282,,N
2025,"2021-221201",Anaesthetist,5283,,N
2025,"2021-221202",Cardiologist,5284,,N
2025,"2021-221203",Emergency Medicine Specialist,5285,,N
2025,"2021-221204",Obstetrician and Gynaecologist,5286,,N
2025,"2021-221205",Ophthalmologist,5287,,N
2025,"2021-221206",Paediatrician,5288,,N
2025,"2021-221207",Pathologist,5289,,N
2025,"2021-221208",Psychiatrist,5290,,N
2025,"2021-221209",Radiologist,5291,,N
2025,"2021-221210",General Medicine Specialist Physician,5292,,N
2025,"2021-221211",Surgeon,5293,,N
2025,"2021-221212",Forensic Pathologist,5294,,N
2025,"2021-221213",Radiation Oncologist,5295,,N
2025,"2021-221214",Nuclear Medicine Specialist,5296,,N
2025,"2021-221215",Family Physician,5297,,N
2025,"2021-221216",Neurologist,5298,,N
2025,"2021-221217",Clinical Pharmacologist,5299,,N
2025,"2021-221218",Medical Geneticist,5300,,N
2025,"2021-221219",Plastic and Reconstructive Surgeon,5301,,N
2025,"2021-221220",Urologist,5302,,N
2025,"2021-221221",Public Health Medicine Specialist,5303,,N
2025,"2021-221222",Public Health Occupational Medicine Specialist ,5304,,N
2025,"2021-221223",Paediatric Surgeon,5305,,N
2025,"2021-221224",Orthopaedic Surgeon,5306,,N
2025,"2021-221225",Neurosurgeon,5307,,N
2025,"2021-221226",Otorhinolaryngologist,5308,,N
2025,"2021-221227",Dermatologist,5309,,N
2025,"2021-222101",Clinical Nurse Practitioner,5310,,N
2025,"2021-222102",Aged Care Registered Nurse,5311,,N
2025,"2021-222103",Registered Nurse (Child and Family Health),5312,,N
2025,"2021-222104",Registered Nurse (Community Health),5313,,N
2025,"2021-222105",Registered Nurse (Critical Care and Emergency),5314,,N
2025,"2021-222106",Registered Nurse (Developmental Disability),5315,,N
2025,"2021-222107",Registered Nurse (Disability and Rehabilitation),5316,,N
2025,"2021-222108",Registered Nurse (Medical),5317,,N
2025,"2021-222109",Registered Nurse (Medical Practice),5318,,N
2025,"2021-222110",Registered Nurse (Mental Health),5319,,N
2025,"2021-222111",Registered Nurse (Operating theatre),5320,,N
2025,"2021-222112",Registered Nurse (Surgical),5321,,N
2025,"2021-222113",Paediatrics Nurse,5322,,N
2025,"2021-222114",Nurse Educator,5323,,N
2025,"2021-222115",Nurse Researcher,5324,,N
2025,"2021-222116",Nurse Manager,5325,,N
2025,"2021-222117",Midwife,5326,,N
2025,"2021-223101",Acupuncturist,5327,,N
2025,"2021-223102",Ayurvedic Practitioner,5328,,N
2025,"2021-223103",Homoeopath,5329,,N
2025,"2021-223104",Naturopath,5330,,N
2025,"2021-223105",Traditional African Medicine Practitioner,5331,,N
2025,"2021-223106",Traditional Chinese Medicine Practitioner,5332,,N
2025,"2021-223107",Phytotherapist,5333,,N
2025,"2021-224101",Paramedical Practitioner,5334,,N
2025,"2021-224102",Sports Scientist,5335,,N
2025,"2021-225101",Veterinarian,5336,,N
2025,"2021-225102",Veterinary Public Health Professional / Practitioner,5337,,N
2025,"2021-225103",Livestock Inspector,5338,,N
2025,"2021-226101",Dental Specialist,5339,,N
2025,"2021-226102",Dentist,5340,,N
2025,"2021-226201",Hospital Pharmacist,5341,,N
2025,"2021-226202",Industrial Pharmacist,5342,,N
2025,"2021-226203",Retail Pharmacist,5343,,N
2025,"2021-226204",Authorised Pharmacist Prescriber,5344,,N
2025,"2021-226301",Environmental Health Officer,5345,,N
2025,"2021-226302","Safety, Health, Environment and Quality (SHE&Q) Practitioner",5346,,N
2025,"2021-226303",Ergonomist,5347,,N
2025,"2021-226304",Food Inspector,5348,,N
2025,"2021-226401",Physiotherapist,5349,,N
2025,"2021-226501",Dietitian,5350,,N
2025,"2021-226502",Nutritionist,5351,,N
2025,"2021-226601",Audiologist,5352,,N
2025,"2021-226602",Speech Pathologist,5353,,N
2025,"2021-226603",Speech Therapist and Audiologist,5354,,N
2025,"2021-226604",Hearing Aid Acousticians,5355,,N
2025,"2021-226701",Optometrist,5356,,N
2025,"2021-226702",Orthoptist,5357,,N
2025,"2021-226901",Arts Therapist,5358,,N
2025,"2021-226902",Occupational Therapist,5359,,N
2025,"2021-226903",Podiatrist,5360,,N
2025,"2021-226904",Diversional Therapist,5361,,N
2025,"2021-226905",Biokineticist,5362,,N
2025,"2021-226906",Rheumatologist,5363,,N
2025,"2021-231101",University Lecturer,5364,,N
2025,"2021-231102",University Tutor,5365,,N
2025,"2021-232130",TVET Educator,5366,,N
2025,"2021-232131",Adult Education Teacher,5367,,N
2025,"2021-232132",College Lecturer,5368,,N
2025,"2021-233107",FET Phase School Teacher (Grades 10-12),5369,,N
2025,"2021-233108",Senior Phase School Teacher (Grades 7 - 9),5370,,N
2025,"2021-234101",Foundation Phase School Teacher,5371,,N
2025,"2021-234102",Intermediate Phase School Teacher (Grades 4-6),5372,,N
2025,"2021-234201",Early Childhood Development Practitioner,5373,,N
2025,"2021-235101",Education or Training Advisor,5374,,N
2025,"2021-235102",Education or Training Reviewer,5375,,N
2025,"2021-235201",Special Needs Teacher,5376,,N
2025,"2021-235401",Private Tuition Music Teacher,5377,,N
2025,"2021-235501",Private Tuition Art Teacher,5378,,N
2025,"2021-235502",Private Tuition Dance Teacher,5379,,N
2025,"2021-235503",Private Tuition Drama Teacher,5380,,N
2025,"2021-235601",ICT Trainer,5381,,N
2025,"2021-235901",Private Tuition Dressmaking Teacher,5382,,N
2025,"2021-235902",Private Tuition Handicrafts Teacher,5383,,N
2025,"2021-235903",School Laboratory Technician,5384,,N
2025,"2021-235904",Examination Supervisor,5385,,N
2025,"2021-241101",General Accountant,5386,,N
2025,"2021-241102",Management Accountant,5387,,N
2025,"2021-241103",Tax Professional,5388,,N
2025,"2021-241104",External Auditor,5389,,N
2025,"2021-241106",Accountant in Practice,5390,,N
2025,"2021-241107",Financial Accountant,5391,,N
2025,"2021-241108",Forensic Accountant,5392,,N
2025,"2021-241201",Investment Analyst,5393,,N
2025,"2021-241202",Investment Manager,5394,,N
2025,"2021-241203",Investment Advisor,5395,,N
2025,"2021-241204",Financial Markets Practitioner,5396,,N
2025,"2021-241205",Professional Principal Executive Officer,5397,,N
2025,"2021-241301",Financial Investment Advisor,5398,,N
2025,"2021-242101",Management Consultant,5399,,N
2025,"2021-242102",Organisation and Methods Analyst,5400,,N
2025,"2021-242103",Business Development Officer,5401,,N
2025,"2021-242104",AML Surveillance Analyst,5402,,N
2025,"2021-242201",Intelligence Officer,5403,,N
2025,"2021-242202",Policy Analyst,5404,,N
2025,"2021-242203",Company Secretary,5405,,N
2025,"2021-242204",Corporate Treasurer,5406,,N
2025,"2021-242207",Compliance Officer,5407,,N
2025,"2021-242208",Organisational Risk Manager,5408,,N
2025,"2021-242209",Accounting Officer,5409,,N
2025,"2021-242210",Business Administrator,5410,,N
2025,"2021-242211",Internal Auditor,5411,,N
2025,"2021-242212",Diplomat ,5412,,N
2025,"2021-242213",Regulatory Affairs Officer,5413,,N
2025,"2021-242214",Intellectual Property Special Advisor,5414,,N
2025,"2021-242215",Fraud Examiner,5415,,N
2025,"2021-242301",Career Development Practitioner,5416,,N
2025,"2021-242302",Skills Development Practitioner,5417,,N
2025,"2021-242303",Human Resource Advisor,5418,,N
2025,"2021-242304",Industrial Relations Advisor,5419,,N
2025,"2021-242305",Occupational Analyst,5420,,N
2025,"2021-242306",Labour Market Analyst,5421,,N
2025,"2021-242307",Recreation Officer,5422,,N
2025,"2021-242401",Training and Development Professional,5423,,N
2025,"2021-242402",Occupational Instructor ,5424,,N
2025,"2021-242403",Assessment Practitioner,5425,,N
2025,"2021-242404",Student Support Service Officer,5426,,N
2025,"2021-243101",Advertising Specialist,5427,,N
2025,"2021-243102",Market Research Analyst,5428,,N
2025,"2021-243103",Marketing Practitioner,5429,,N
2025,"2021-243104",Market Campaign Analyst,5430,,N
2025,"2021-243201",Communication Coordinator,5431,,N
2025,"2021-243202",Communication Strategist,5432,,N
2025,"2021-243203",Corporate Communication Manager,5433,,N
2025,"2021-243204",Event Producer,5434,,N
2025,"2021-243301",Industrial Products Sales Representative ,5435,,N
2025,"2021-243302",Medical and Pharmaceutical Products Sales Representative ,5436,,N
2025,"2021-243303",Educational Products and Services Sales Representative ,5437,,N
2025,"2021-243304",Printing and Publishing Equipment Sales Representative,5438,,N
2025,"2021-243401",ICT Account Manager,5439,,N
2025,"2021-243402",ICT Business Development Manager,5440,,N
2025,"2021-243403",ICT Sales Representative,5441,,N
2025,"2021-251101",ICT Systems Analyst,5442,,N
2025,"2021-251102",Data Scientist ,5443,,N
2025,"2021-251201",Software Developer,5444,,N
2025,"2021-251202",Programmer Analyst,5445,,N
2025,"2021-251203",Developer Programmer,5446,,N
2025,"2021-251301",Multimedia Specialist,5447,,N
2025,"2021-251302",Web Developer,5448,,N
2025,"2021-251401",Applications Programmer,5449,,N
2025,"2021-251901",Computers Quality Assurance Analyst,5450,,N
2025,"2021-252101",Database Designer and Administrator,5451,,N
2025,"2021-252201",Systems Administrator,5452,,N
2025,"2021-252301",Computer Network and Systems Engineer,5453,,N
2025,"2021-252302",Network Analyst,5454,,N
2025,"2021-252303",`Transmission Engineer,5455,,N
2025,"2021-252901",ICT Security Specialist,5456,,N
2025,"2021-252902",Technical ICT Support Services Manager,5457,,N
2025,"2021-261101",Attorney,5458,,N
2025,"2021-261102",Administrative Lawyer,5459,,N
2025,"2021-261103",Patent Attorney,5460,,N
2025,"2021-261104",Trade Mark Attorney,5461,,N
2025,"2021-261105",Tribunal Member,5462,,N
2025,"2021-261106",Advocate,5463,,N
2025,"2021-261107",Legal Manager,5464,,N
2025,"2021-261201",Judge,5465,,N
2025,"2021-261202",Magistrate,5466,,N
2025,"2021-261901",Adjudicator,5467,,N
2025,"2021-261902",Legislation Facilitator,5468,,N
2025,"2021-261903",Master of The Court,5469,,N
2025,"2021-261904",Family Court Registrar,5470,,N
2025,"2021-261905",Notary,5471,,N
2025,"2021-262101",Archivist,5472,,N
2025,"2021-262102",Gallery or Museum Curator,5473,,N
2025,"2021-262103",Conservator,5474,,N
2025,"2021-262201",Librarian,5475,,N
2025,"2021-262202",Information Services Manager,5476,,N
2025,"2021-263101",Economist,5477,,N
2025,"2021-263102",Economic Reasearch Manager,5478,,N
2025,"2021-263201",Anthropologist,5479,,N
2025,"2021-263202",Archaeologist,5480,,N
2025,"2021-263203",Geographer,5481,,N
2025,"2021-263204",Sociologist,5482,,N
2025,"2021-263205",Criminologist,5483,,N
2025,"2021-263206",Heritage Consultant,5484,,N
2025,"2021-263301",Genealogist,5485,,N
2025,"2021-263302",Historian,5486,,N
2025,"2021-263303",Prehistorian,5487,,N
2025,"2021-263304",Political Scientist,5488,,N
2025,"2021-263401",Clinical Psychologist,5489,,N
2025,"2021-263402",Educational Psychologist,5490,,N
2025,"2021-263403",Organisational Psychologist,5491,,N
2025,"2021-263404",Psychotherapist,5492,,N
2025,"2021-263405",Research Psychologist,5493,,N
2025,"2021-263406",Sport Psychologist,5494,,N
2025,"2021-263407",Counselling Psychologist,5495,,N
2025,"2021-263408",Community Psychologist,5496,,N
2025,"2021-263409",Psychometrician,5497,,N
2025,"2021-263501",Social Counselling Worker,5498,,N
2025,"2021-263502",Addictions Counsellor,5499,,N
2025,"2021-263503",Marriage and Family Counsellor,5500,,N
2025,"2021-263504",Rehabilitation Counsellor,5501,,N
2025,"2021-263505",Student Counsellor,5502,,N
2025,"2021-263506",Probation Social Worker,5503,,N
2025,"2021-263507",Adoption Social Worker,5504,,N
2025,"2021-263508",Child and Youth Care Worker,5505,,N
2025,"2021-263509",Parole Board Member,5506,,N
2025,"2021-263510",Employee Wellness Practitioner,5507,,N
2025,"2021-263511",Career Councillor,5508,,N
2025,"2021-263512",Community Development Practitioner,5509,,N
2025,"2021-263601",Minister of Religion,5510,,N
2025,"2021-264101",Author,5511,,N
2025,"2021-264102",Book or Script Editor,5512,,N
2025,"2021-264103",Technical Writer,5513,,N
2025,"2021-264201",Copywriter,5514,,N
2025,"2021-264202", Editor,5515,,N
2025,"2021-264203",Journalist,5516,,N
2025,"2021-264204",Radio Journalist,5517,,N
2025,"2021-264205",Content Presenter,5518,,N
2025,"2021-264206",Critic,5519,,N
2025,"2021-264301",Interpreter,5520,,N
2025,"2021-264302",Translator,5521,,N
2025,"2021-264303",Linguist,5522,,N
2025,"2021-265101",Painter (Visual Arts),5523,,N
2025,"2021-265102",Potter or Ceramic,5524,,N
2025,"2021-265103",Sculptor,5525,,N
2025,"2021-265104",Ephemeral Artist,5526,,N
2025,"2021-265201",Composer,5527,,N
2025,"2021-265202",Music Director,5528,,N
2025,"2021-265203",Musician (Instrumental),5529,,N
2025,"2021-265204",Singer,5530,,N
2025,"2021-265205",Music Researcher,5531,,N
2025,"2021-265206",Music Copyist,5532,,N
2025,"2021-265301",Dancer or Choreographer,5533,,N
2025,"2021-265401","Director (Film, Television, Radio or Stage)",5534,,N
2025,"2021-265402",Director of Photography,5535,,N
2025,"2021-265403",Film and Video Editor,5536,,N
2025,"2021-265404",Program Director (Television or Radio),5537,,N
2025,"2021-265405",Technical Director,5538,,N
2025,"2021-265406",Video Producer,5539,,N
2025,"2021-265407",Police Video Unit Manager and Producer,5540,,N
2025,"2021-265408",Casting Director,5541,,N
2025,"2021-265409",Film and Television Production Manager,5542,,N
2025,"2021-265410",Radio or Television Programme Organiser,5543,,N
2025,"2021-265411",Location Manager (Film or Television),5544,,N
2025,"2021-265412",Media Producer,5545,,N
2025,"2021-265501",Actor,5546,,N
2025,"2021-265601",Radio Presenter,5547,,N
2025,"2021-265602",Television Presenter,5548,,N
2025,"2021-265901",Entertainer or Variety Artist,5549,,N
2025,"2021-265902",Hypnotist,5550,,N
2025,"2021-265903",Public Speaker,5551,,N
2025,"2021-265904",Community Arts Worker,5552,,N
2025,"2021-311101",Chemistry Technician,5553,,N
2025,"2021-311102",Physical Science Technician,5554,,N
2025,"2021-311103",Fragrance Evaluators/ flavourists,5555,,N
2025,"2021-311104",Radiation Control/ Nuclear Monitoring Technician,5556,,N
2025,"2021-311201",Civil Engineering Technician,5557,,N
2025,"2021-311202",Surveying or Cartographic Technician,5558,,N
