"AD_Org_ID[Name]","ZZModuleCode","ZZModuleTitle","ZZQualityAssuranceBody","ZZCredits","Registrationstartdate","Registrationenddate","ZZLastEnrolmentDate","ZZLastAchievementDate","ZZNqfLevel","ZZLearningType","ZZModuleType","IsActive","ZZMigrationCode/K","ZZMigrateValues",_LOG_
*,"671202000-KM-11",Faultfinding on electrical circuits,"599",3,2018-07-01 00:00:00.000,2023-06-30 00:00:00.000,2024-06-30 00:00:00.000,2027-06-30 00:00:00.000,"4",Knowledge,Core,Y,75,,"<ZZQctoModule>: Inserted GenericPO[Table=1000258ID=1000653] / <ZZQctoModule>: Inserted GenericPO[Table=1000258ID=1000653] / "
*,"671202000-PM-01",Work safely and respond to emergencies,"599",15,2018-07-01 00:00:00.000,2023-06-30 00:00:00.000,2024-06-30 00:00:00.000,2027-06-30 00:00:00.000,"2",Application,Core,Y,76,,"<ZZQctoModule>: Inserted GenericPO[Table=1000258ID=1000654] / <ZZQctoModule>: Inserted GenericPO[Table=1000258ID=1000654] / "
*,"671202000-PM-02",Fabricate simple components or workpieces using basic hand skills and hand tools,"599",6,2018-07-01 00:00:00.000,2023-06-30 00:00:00.000,2024-06-30 00:00:00.000,2027-06-30 00:00:00.000,"2",Application,Core,Y,77,,"<ZZQctoModule>: Inserted GenericPO[Table=1000258ID=1000655] / <ZZQctoModule>: Inserted GenericPO[Table=1000258ID=1000655] / "
*,"671202000-PM-03",Fabricate components or workpieces using power tools and machinery,"599",6,2018-07-01 00:00:00.000,2023-06-30 00:00:00.000,2024-06-30 00:00:00.000,2027-06-30 00:00:00.000,"3",Application,Core,Y,78,,"<ZZQctoModule>: Inserted GenericPO[Table=1000258ID=1000656] / <ZZQctoModule>: Inserted GenericPO[Table=1000258ID=1000656] / "
*,"671202000-PM-04",Build flow circuits,"599",2,2018-07-01 00:00:00.000,2023-06-30 00:00:00.000,2024-06-30 00:00:00.000,2027-06-30 00:00:00.000,"2",Application,Core,Y,79,,"<ZZQctoModule>: Inserted GenericPO[Table=1000258ID=1000657] / <ZZQctoModule>: Inserted GenericPO[Table=1000258ID=1000657] / "
*,"671202000-PM-05",Work with electrical components,"599",10,2018-07-01 00:00:00.000,2023-06-30 00:00:00.000,2024-06-30 00:00:00.000,2027-06-30 00:00:00.000,"3",Application,Core,Y,80,,"<ZZQctoModule>: Inserted GenericPO[Table=1000258ID=1000658] / <ZZQctoModule>: Inserted GenericPO[Table=1000258ID=1000658] / "
*,"671202000-PM-06","Install and connect electrical equipment, switch- and control gear","599",61,2018-07-01 00:00:00.000,2023-06-30 00:00:00.000,2024-06-30 00:00:00.000,2027-06-30 00:00:00.000,"3",Application,Core,Y,81,,"<ZZQctoModule>: Inserted GenericPO[Table=1000258ID=1000659] / <ZZQctoModule>: Inserted GenericPO[Table=1000258ID=1000659] / "
*,"671202000-PM-07",Work with electronic components,"599",10,2018-07-01 00:00:00.000,2023-06-30 00:00:00.000,2024-06-30 00:00:00.000,2027-06-30 00:00:00.000,"3",Application,Core,Y,82,,"<ZZQctoModule>: Inserted GenericPO[Table=1000258ID=1000660] / <ZZQctoModule>: Inserted GenericPO[Table=1000258ID=1000660] / "
*,"671202000-PM-08","Disassemble, clean and inspect mechanical sub-assemblies and machines","599",6,2018-07-01 00:00:00.000,2023-06-30 00:00:00.000,2024-06-30 00:00:00.000,2027-06-30 00:00:00.000,"3",Application,Core,Y,83,,"<ZZQctoModule>: Inserted GenericPO[Table=1000258ID=1000661] / <ZZQctoModule>: Inserted GenericPO[Table=1000258ID=1000661] / "
*,"671202000-PM-09",Replace components and assemble mechanical sub-assemblies and machines,"599",6,2018-07-01 00:00:00.000,2023-06-30 00:00:00.000,2024-06-30 00:00:00.000,2027-06-30 00:00:00.000,"3",Application,Core,Y,84,,"<ZZQctoModule>: Inserted GenericPO[Table=1000258ID=1000662] / <ZZQctoModule>: Inserted GenericPO[Table=1000258ID=1000662] / "
*,"671202000-PM-10",Do fault-finding on mechanical sub-assemblies and machines,"599",12,2018-07-01 00:00:00.000,2023-06-30 00:00:00.000,2024-06-30 00:00:00.000,2027-06-30 00:00:00.000,"4",Application,Core,Y,85,,"<ZZQctoModule>: Inserted GenericPO[Table=1000258ID=1000663] / <ZZQctoModule>: Inserted GenericPO[Table=1000258ID=1000663] / "
*,"671202000-PM-11",Repair mechanical sub-assemblies and machines,"599",12,2018-07-01 00:00:00.000,2023-06-30 00:00:00.000,2024-06-30 00:00:00.000,2027-06-30 00:00:00.000,"4",Application,Core,Y,86,,"<ZZQctoModule>: Inserted GenericPO[Table=1000258ID=1000664] / <ZZQctoModule>: Inserted GenericPO[Table=1000258ID=1000664] / "
*,"671202000-PM-12",Perform fault-finding on and repair electrical and electronic circuits,"599",14,2018-07-01 00:00:00.000,2023-06-30 00:00:00.000,2024-06-30 00:00:00.000,2027-06-30 00:00:00.000,"3",Application,Core,Y,87,,"<ZZQctoModule>: Inserted GenericPO[Table=1000258ID=1000665] / <ZZQctoModule>: Inserted GenericPO[Table=1000258ID=1000665] / "
*,"671202000-PM-13","Dismantle, test and reassemble electrical machinery","599",12,2018-07-01 00:00:00.000,2023-06-30 00:00:00.000,2024-06-30 00:00:00.000,2027-06-30 00:00:00.000,"3",Application,Core,Y,88,,"<ZZQctoModule>: Inserted GenericPO[Table=1000258ID=1000666] / <ZZQctoModule>: Inserted GenericPO[Table=1000258ID=1000666] / "
*,"671202000-PM-14",Install and commission mechanical sub-assemblies and machines,"599",12,2018-07-01 00:00:00.000,2023-06-30 00:00:00.000,2024-06-30 00:00:00.000,2027-06-30 00:00:00.000,"4",Application,Core,Y,89,,"<ZZQctoModule>: Inserted GenericPO[Table=1000258ID=1000667] / <ZZQctoModule>: Inserted GenericPO[Table=1000258ID=1000667] / "
*,"671202000-PM-15",Test and verify electrical equipment and systems,"599",10,2018-07-01 00:00:00.000,2023-06-30 00:00:00.000,2024-06-30 00:00:00.000,2027-06-30 00:00:00.000,"3",Application,Core,Y,90,,"<ZZQctoModule>: Inserted GenericPO[Table=1000258ID=1000668] / <ZZQctoModule>: Inserted GenericPO[Table=1000258ID=1000668] / "
*,"671202000-PM-16",Design and modify electrical circuits,"599",10,2018-07-01 00:00:00.000,2023-06-30 00:00:00.000,2024-06-30 00:00:00.000,2027-06-30 00:00:00.000,"4",Application,Core,Y,91,,"<ZZQctoModule>: Inserted GenericPO[Table=1000258ID=1000669] / <ZZQctoModule>: Inserted GenericPO[Table=1000258ID=1000669] / "
*,"671202000-PM-17",Design flow circuits,"599",4,2018-07-01 00:00:00.000,2023-06-30 00:00:00.000,2024-06-30 00:00:00.000,2027-06-30 00:00:00.000,"4",Application,Core,Y,92,,"<ZZQctoModule>: Inserted GenericPO[Table=1000258ID=1000670] / <ZZQctoModule>: Inserted GenericPO[Table=1000258ID=1000670] / "
*,"671202000-WM-01",Maintenance processes for industrial machinery,"599",48,2018-07-01 00:00:00.000,2023-06-30 00:00:00.000,2024-06-30 00:00:00.000,2027-06-30 00:00:00.000,"3",Work experience,Core,Y,93,,"<ZZQctoModule>: Inserted GenericPO[Table=1000258ID=1000671] / <ZZQctoModule>: Inserted GenericPO[Table=1000258ID=1000671] / "
*,"671202000-WM-02",Fabrication of mechanical components,"599",8,2018-07-01 00:00:00.000,2023-06-30 00:00:00.000,2024-06-30 00:00:00.000,2027-06-30 00:00:00.000,"3",Application,Core,Y,94,,"<ZZQctoModule>: Inserted GenericPO[Table=1000258ID=1000672] / <ZZQctoModule>: Inserted GenericPO[Table=1000258ID=1000672] / "
*,"671202000-WM-03",Fault-finding and repair of industrial machinery,"599",108,2018-07-01 00:00:00.000,2023-06-30 00:00:00.000,2024-06-30 00:00:00.000,2027-06-30 00:00:00.000,"4",Work experience,Core,Y,95,,"<ZZQctoModule>: Inserted GenericPO[Table=1000258ID=1000673] / <ZZQctoModule>: Inserted GenericPO[Table=1000258ID=1000673] / "
*,"671202000-WM-04",Overhauling of electrical and mechanical sub-assemblies and machines,"599",54,2018-07-01 00:00:00.000,2023-06-30 00:00:00.000,2024-06-30 00:00:00.000,2027-06-30 00:00:00.000,"4",Work experience,Core,Y,96,,"<ZZQctoModule>: Inserted GenericPO[Table=1000258ID=1000674] / <ZZQctoModule>: Inserted GenericPO[Table=1000258ID=1000674] / "
*,"671202000-WM-05",Installation and commissioning of industrial machinery,"599",108,2018-07-01 00:00:00.000,2023-06-30 00:00:00.000,2024-06-30 00:00:00.000,2027-06-30 00:00:00.000,"4",Work experience,Core,Y,97,,"<ZZQctoModule>: Inserted GenericPO[Table=1000258ID=1000675] / <ZZQctoModule>: Inserted GenericPO[Table=1000258ID=1000675] / "
*,"653306-000-01-KM-01",Workplace Fundamentals,"599",9,2020-07-30 00:00:00.000,2025-07-30 00:00:00.000,2026-07-30 00:00:00.000,2029-07-30 00:00:00.000,"2",Knowledge,Core,Y,98,,"<ZZQctoModule>: Inserted GenericPO[Table=1000258ID=1000676] / <ZZQctoModule>: Inserted GenericPO[Table=1000258ID=1000676] / "
*,"653306-000-01-KM-02",Foundational Concepts for Mechanics,"599",14,2020-07-30 00:00:00.000,2025-07-30 00:00:00.000,2026-07-30 00:00:00.000,2029-07-30 00:00:00.000,"2",Knowledge,Core,Y,99,,"<ZZQctoModule>: Inserted GenericPO[Table=1000258ID=1000677] / <ZZQctoModule>: Inserted GenericPO[Table=1000258ID=1000677] / "
*,"653306-000-01-KM-03",Vehicle and Equipment Fundamentals,"599",8,2020-07-30 00:00:00.000,2025-07-30 00:00:00.000,2026-07-30 00:00:00.000,2029-07-30 00:00:00.000,"2",Knowledge,Core,Y,100,,"<ZZQctoModule>: Inserted GenericPO[Table=1000258ID=1000678] / <ZZQctoModule>: Inserted GenericPO[Table=1000258ID=1000678] / "
*,"653306-000-01-KM-04",Basic Engine Systems,"599",8,2020-07-30 00:00:00.000,2025-07-30 00:00:00.000,2026-07-30 00:00:00.000,2029-07-30 00:00:00.000,"2",Knowledge,Core,Y,101,,"<ZZQctoModule>: Inserted GenericPO[Table=1000258ID=1000679] / <ZZQctoModule>: Inserted GenericPO[Table=1000258ID=1000679] / "
*,"653306-000-01-KM-05","Vehicle, Equipment and Propulsion Systems","599",13,2020-07-30 00:00:00.000,2025-07-30 00:00:00.000,2026-07-30 00:00:00.000,2029-07-30 00:00:00.000,"3",Knowledge,Core,Y,102,,"<ZZQctoModule>: Inserted GenericPO[Table=1000258ID=1000680] / <ZZQctoModule>: Inserted GenericPO[Table=1000258ID=1000680] / "
*,"653306-000-01-KM-06","Electrical Systems and Basic Electronic, Hydraulic and Pneumatic Principles","599",16,2020-07-30 00:00:00.000,2025-07-30 00:00:00.000,2026-07-30 00:00:00.000,2029-07-30 00:00:00.000,"3",Knowledge,Core,Y,103,,"<ZZQctoModule>: Inserted GenericPO[Table=1000258ID=1000681] / <ZZQctoModule>: Inserted GenericPO[Table=1000258ID=1000681] / "
*,"653306-000-01-KM-07",Advanced Vehicle and Equipment Systems,"599",30,2020-07-30 00:00:00.000,2025-07-30 00:00:00.000,2026-07-30 00:00:00.000,2029-07-30 00:00:00.000,"4",Knowledge,Core,Y,104,,"<ZZQctoModule>: Inserted GenericPO[Table=1000258ID=1000682] / <ZZQctoModule>: Inserted GenericPO[Table=1000258ID=1000682] / "
*,"653306-000-01-KM-08",Problem Solving and Engine Optimisation,"599",10,2020-07-30 00:00:00.000,2025-07-30 00:00:00.000,2026-07-30 00:00:00.000,2029-07-30 00:00:00.000,"4",Knowledge,Core,Y,105,,"<ZZQctoModule>: Inserted GenericPO[Table=1000258ID=1000683] / <ZZQctoModule>: Inserted GenericPO[Table=1000258ID=1000683] / "
*,"653306-000-01-PM-01",Work Safely and Respond to Emergencies,"599",6,2020-07-30 00:00:00.000,2025-07-30 00:00:00.000,2026-07-30 00:00:00.000,2029-07-30 00:00:00.000,"2",Application,Core,Y,106,,"<ZZQctoModule>: Inserted GenericPO[Table=1000258ID=1000684] / <ZZQctoModule>: Inserted GenericPO[Table=1000258ID=1000684] / "
*,"653306-000-01-PM-02",Use Tools and Equipment,"599",20,2020-07-30 00:00:00.000,2025-07-30 00:00:00.000,2026-07-30 00:00:00.000,2029-07-30 00:00:00.000,"2",Application,Core,Y,107,,"<ZZQctoModule>: Inserted GenericPO[Table=1000258ID=1000685] / <ZZQctoModule>: Inserted GenericPO[Table=1000258ID=1000685] / "
*,"653306-000-01-PM-03",Cut and Join Metals,"599",5,2020-07-30 00:00:00.000,2025-07-30 00:00:00.000,2026-07-30 00:00:00.000,2029-07-30 00:00:00.000,"2",Application,Core,Y,108,,"<ZZQctoModule>: Inserted GenericPO[Table=1000258ID=1000686] / <ZZQctoModule>: Inserted GenericPO[Table=1000258ID=1000686] / "
*,"653306-000-01-PM-04","Remove and Install Mechanical Components (Gaskets, Seals, Bearings and Locking Devices)","599",6,2020-07-30 00:00:00.000,2025-07-30 00:00:00.000,2026-07-30 00:00:00.000,2029-07-30 00:00:00.000,"2",Application,Core,Y,109,,"<ZZQctoModule>: Inserted GenericPO[Table=1000258ID=1000687] / <ZZQctoModule>: Inserted GenericPO[Table=1000258ID=1000687] / "
*,"653306-000-01-PM-05",Work with Auto-electric and Auto-electronic Components,"599",2,2020-07-30 00:00:00.000,2025-07-30 00:00:00.000,2026-07-30 00:00:00.000,2029-07-30 00:00:00.000,"2",Application,Core,Y,110,,"<ZZQctoModule>: Inserted GenericPO[Table=1000258ID=1000688] / <ZZQctoModule>: Inserted GenericPO[Table=1000258ID=1000688] / "
*,"653306-000-01-PM-06",Work with Fluid Power Components,"599",2,2020-07-30 00:00:00.000,2025-07-30 00:00:00.000,2026-07-30 00:00:00.000,2029-07-30 00:00:00.000,"2",Application,Core,Y,111,,"<ZZQctoModule>: Inserted GenericPO[Table=1000258ID=1000689] / <ZZQctoModule>: Inserted GenericPO[Table=1000258ID=1000689] / "
*,"653306-000-01-PM-07",Maintain and Service Vehicles and Vehicle Components,"599",5,2020-07-30 00:00:00.000,2025-07-30 00:00:00.000,2026-07-30 00:00:00.000,2029-07-30 00:00:00.000,"2",Application,Core,Y,112,,"<ZZQctoModule>: Inserted GenericPO[Table=1000258ID=1000690] / <ZZQctoModule>: Inserted GenericPO[Table=1000258ID=1000690] / "
*,"653306-000-01-PM-08","Dismantle, Assess and Reassemble Engines and Engine Sub-assemblies","599",16,2020-07-30 00:00:00.000,2025-07-30 00:00:00.000,2026-07-30 00:00:00.000,2029-07-30 00:00:00.000,"3",Application,Core,Y,113,,"<ZZQctoModule>: Inserted GenericPO[Table=1000258ID=1000691] / <ZZQctoModule>: Inserted GenericPO[Table=1000258ID=1000691] / "
*,"653306-000-01-PM-09","Dismantle, Assess and Reassemble Cooling Systems","599",8,2020-07-30 00:00:00.000,2025-07-30 00:00:00.000,2026-07-30 00:00:00.000,2029-07-30 00:00:00.000,"4",Application,Core,Y,114,,"<ZZQctoModule>: Inserted GenericPO[Table=1000258ID=1000692] / <ZZQctoModule>: Inserted GenericPO[Table=1000258ID=1000692] / "
*,"653306-000-01-PM-10","Dismantle, Assess and Reassemble Brake Systems (including Hydraulic and Pneumatic Components)","599",5,2020-07-30 00:00:00.000,2025-07-30 00:00:00.000,2025-07-30 00:00:00.000,2029-07-30 00:00:00.000,"3",Application,Core,Y,115,,"<ZZQctoModule>: Inserted GenericPO[Table=1000258ID=1000693] / <ZZQctoModule>: Inserted GenericPO[Table=1000258ID=1000693] / "
*,"653306-000-01-PM-11","Dismantle, Assess and Reassemble Drive Train System Components","599",5,2020-07-30 00:00:00.000,2025-07-30 00:00:00.000,2025-07-30 00:00:00.000,2029-07-30 00:00:00.000,"3",Application,Core,Y,116,,"<ZZQctoModule>: Inserted GenericPO[Table=1000258ID=1000694] / <ZZQctoModule>: Inserted GenericPO[Table=1000258ID=1000694] / "
*,"653306-000-01-PM-12","Dismantle, Assess and Reassemble Steering and Suspension Systems (including Hydraulic and Pneumatic Components)","599",5,2020-07-30 00:00:00.000,2025-07-30 00:00:00.000,2026-07-30 00:00:00.000,2029-07-30 00:00:00.000,"3",Application,Core,Y,117,,"<ZZQctoModule>: Inserted GenericPO[Table=1000258ID=1000695] / <ZZQctoModule>: Inserted GenericPO[Table=1000258ID=1000695] / "
*,"653306-000-01-PM-13","Dismantle, Assess and Reassemble Basic Hydraulic Systems","599",5,2020-07-30 00:00:00.000,2025-07-30 00:00:00.000,2026-07-30 00:00:00.000,2029-07-30 00:00:00.000,"3",Application,Core,Y,118,,"<ZZQctoModule>: Inserted GenericPO[Table=1000258ID=1000696] / <ZZQctoModule>: Inserted GenericPO[Table=1000258ID=1000696] / "
*,"653306-000-01-PM-14","Remove, Test, Repair and Refit Engines and Vehicle Components","599",15,2020-07-30 00:00:00.000,2025-07-30 00:00:00.000,2026-07-30 00:00:00.000,2029-07-30 00:00:00.000,"3",Application,Core,Y,119,,"<ZZQctoModule>: Inserted GenericPO[Table=1000258ID=1000697] / <ZZQctoModule>: Inserted GenericPO[Table=1000258ID=1000697] / "
*,"653306-000-01-PM-15",Diagnose and Repair Vehicle Systems,"599",30,2020-07-30 00:00:00.000,2025-07-30 00:00:00.000,2026-07-30 00:00:00.000,2029-07-30 00:00:00.000,"4",Application,Core,Y,120,,"<ZZQctoModule>: Inserted GenericPO[Table=1000258ID=1000698] / <ZZQctoModule>: Inserted GenericPO[Table=1000258ID=1000698] / "
*,"653306-000-01-PM-16",Diagnose and Repair Electrical Systems,"599",12,2020-07-30 00:00:00.000,2025-07-30 00:00:00.000,2026-07-30 00:00:00.000,2029-07-30 00:00:00.000,"4",Application,Core,Y,121,,"<ZZQctoModule>: Inserted GenericPO[Table=1000258ID=1000699] / <ZZQctoModule>: Inserted GenericPO[Table=1000258ID=1000699] / "
*,"653306-000-01-PM-17",Diagnose and Repair Electronically Controlled Vehicle Systems,"599",10,2020-07-30 00:00:00.000,2025-07-30 00:00:00.000,2026-07-30 00:00:00.000,2029-07-30 00:00:00.000,"4",Application,Core,Y,122,,"<ZZQctoModule>: Inserted GenericPO[Table=1000258ID=1000700] / <ZZQctoModule>: Inserted GenericPO[Table=1000258ID=1000700] / "
*,"653306-000-01-PM-18",Diagnose and Repair Air Conditioning System,"599",5,2020-07-30 00:00:00.000,2025-07-30 00:00:00.000,2026-07-30 00:00:00.000,2029-07-30 00:00:00.000,"4",Application,Core,Y,123,,"<ZZQctoModule>: Inserted GenericPO[Table=1000258ID=1000701] / <ZZQctoModule>: Inserted GenericPO[Table=1000258ID=1000701] / "
*,"653306-000-01-WM-01",Routine Scheduled Services,"599",16,2020-07-30 00:00:00.000,2025-07-30 00:00:00.000,2026-07-30 00:00:00.000,2029-07-30 00:00:00.000,"2",Work experience,Core,Y,124,,"<ZZQctoModule>: Inserted GenericPO[Table=1000258ID=1000702] / <ZZQctoModule>: Inserted GenericPO[Table=1000258ID=1000702] / "
*,"653306-000-01-WM-02",Removal and Replacement of Engine Sub-system Components (including Batteries),"599",16,2020-07-30 00:00:00.000,2025-07-30 00:00:00.000,2026-07-30 00:00:00.000,2029-07-30 00:00:00.000,"3",Work experience,Core,Y,125,,"<ZZQctoModule>: Inserted GenericPO[Table=1000258ID=1000703] / <ZZQctoModule>: Inserted GenericPO[Table=1000258ID=1000703] / "
*,"653306-000-01-WM-03",Removal and Replacement of Other Vehicle Sub-system Components,"599",20,2020-07-30 00:00:00.000,2025-07-30 00:00:00.000,2025-07-30 00:00:00.000,2029-07-30 00:00:00.000,"3",Work experience,Core,Y,126,,"<ZZQctoModule>: Inserted GenericPO[Table=1000258ID=1000704] / <ZZQctoModule>: Inserted GenericPO[Table=1000258ID=1000704] / "
*,"653306-000-01-WM-04",Engine Removal and Installation Processes,"599",18,2020-07-30 00:00:00.000,2025-07-30 00:00:00.000,2026-07-30 00:00:00.000,2029-07-30 00:00:00.000,"3",Work experience,Core,Y,127,,"<ZZQctoModule>: Inserted GenericPO[Table=1000258ID=1000705] / <ZZQctoModule>: Inserted GenericPO[Table=1000258ID=1000705] / "
*,"653306-000-01-WM-05",Repair Processes for Vehicle Sub-systems,"599",50,2020-07-30 00:00:00.000,2025-07-30 00:00:00.000,2026-07-30 00:00:00.000,2029-07-30 00:00:00.000,"3",Work experience,Core,Y,128,,"<ZZQctoModule>: Inserted GenericPO[Table=1000258ID=1000706] / <ZZQctoModule>: Inserted GenericPO[Table=1000258ID=1000706] / "
*,•  653306-000-01-WM-06,Removal and Replacement of Cooling System,"599",20,2020-07-30 00:00:00.000,2025-07-30 00:00:00.000,2026-07-30 00:00:00.000,2029-07-30 00:00:00.000,"3",Work experience,Core,Y,129,,"<ZZQctoModule>: Inserted GenericPO[Table=1000258ID=1000707] / <ZZQctoModule>: Inserted GenericPO[Table=1000258ID=1000707] / "
*,"653306-000-01-WM-07","Diagnosis and Repair of Electrical Systems (Charging, Starting, Lighting and Auxiliary)","599",18,2020-07-30 00:00:00.000,2025-07-30 00:00:00.000,2026-07-30 00:00:00.000,2029-07-30 00:00:00.000,"4",Work experience,Core,Y,130,,"<ZZQctoModule>: Inserted GenericPO[Table=1000258ID=1000708] / <ZZQctoModule>: Inserted GenericPO[Table=1000258ID=1000708] / "
*,"653306-000-01-WM-08",Diagnose and Repair Air Conditioning System,"599",8,2020-07-30 00:00:00.000,2025-07-30 00:00:00.000,2026-07-30 00:00:00.000,2029-07-30 00:00:00.000,"4",Work experience,Core,Y,131,,"<ZZQctoModule>: Inserted GenericPO[Table=1000258ID=1000709] / <ZZQctoModule>: Inserted GenericPO[Table=1000258ID=1000709] / "
*,"653306-000-01-WM-09",Diagnosis and Repair of Electronic Control Systems,"599",18,2020-07-30 00:00:00.000,2025-07-30 00:00:00.000,2025-07-30 00:00:00.000,2029-07-30 00:00:00.000,"4",Work experience,Core,Y,132,,"<ZZQctoModule>: Inserted GenericPO[Table=1000258ID=1000710] / <ZZQctoModule>: Inserted GenericPO[Table=1000258ID=1000710] / "
*,"653306-000-01-WM-10",Diagnosis and Repair of Engines and Engine Sub-systems,"599",18,2020-07-30 00:00:00.000,2025-07-30 00:00:00.000,2026-07-30 00:00:00.000,2029-07-30 00:00:00.000,"4",Work experience,Core,Y,133,,"<ZZQctoModule>: Inserted GenericPO[Table=1000258ID=1000711] / <ZZQctoModule>: Inserted GenericPO[Table=1000258ID=1000711] / "
*,"653306-000-01-WM-11",Diagnosis and Repair of Hydraulic and Pneumatic Systems,"599",18,2020-07-30 00:00:00.000,2025-07-30 00:00:00.000,2026-07-30 00:00:00.000,2029-07-30 00:00:00.000,"4",Work experience,Core,Y,134,,"<ZZQctoModule>: Inserted GenericPO[Table=1000258ID=1000712] / <ZZQctoModule>: Inserted GenericPO[Table=1000258ID=1000712] / "
*,"653306-000-01-WM-12",Diagnosis and Repair of Brake Systems,"599",18,2020-07-30 00:00:00.000,2025-07-30 00:00:00.000,2025-07-30 00:00:00.000,2029-07-30 00:00:00.000,"4",Work experience,Core,Y,135,,"<ZZQctoModule>: Inserted GenericPO[Table=1000258ID=1000713] / <ZZQctoModule>: Inserted GenericPO[Table=1000258ID=1000713] / "
