"AD_Org_ID[Name]","ZZLearnershipTitle","ZZLearnershipCode","ZZLearnershipType","ZZQualification_ID[ZZSaqaQualificationCode]","ZZNqfLevel","ZZCredits","ZZQualityAssuranceBody","Registrationstartdate","Registrationenddate","ZZMinimumElectiveCredits","IsActive","ZZMigrationCode/K","ZZMigrateValues",_LOG_
*,National Certificate: Contact Centre and Business Process Outsourcing Support,"23Q230087261243",Non MQA learnership,"93997","3",124,"629",2021-07-01 00:00:00.000,2025-07-30 00:00:00.000,124,Y,323,,"<ZZLearnership>: Inserted GenericPO[Table=1000257ID=1001108] / <ZZLearnership>: Inserted GenericPO[Table=1000257ID=1001108] / "
*,National Certificate: Information Technology: End User Computing,"12Q121002041303",Non MQA learnership,"61591","3",130,"585",2021-07-01 00:00:00.000,2027-06-30 00:00:00.000,130,Y,324,,"<ZZLearnership>: Inserted GenericPO[Table=1000257ID=1001109] / <ZZLearnership>: Inserted GenericPO[Table=1000257ID=1001109] / "
*,"4IR LEARNERSHIP","4IR",Non MQA learnership,,"6",120,"585",2024-11-27 00:00:00.000,2025-11-27 00:00:00.000,0,Y,325,,"<ZZLearnership>: Inserted GenericPO[Table=1000257ID=1001110] / <ZZLearnership>: Inserted GenericPO[Table=1000257ID=1001110] / "
*,National Certificate: New Venture Creation,"23Q230065381382",Non MQA learnership,"49648","2",138,"585",2026-06-30 00:00:00.000,2029-07-01 00:00:00.000,138,Y,326,,"<ZZLearnership>: Inserted GenericPO[Table=1000257ID=1001111] / <ZZLearnership>: Inserted GenericPO[Table=1000257ID=1001111] / "
*,National Certificate: Environmental Management,"07Q070026241215",Non MQA learnership,"66789","5",134,"585",2024-12-04 00:00:00.000,2026-06-30 00:00:00.000,134,Y,327,,"<ZZLearnership>: Inserted GenericPO[Table=1000257ID=1001112] / <ZZLearnership>: Inserted GenericPO[Table=1000257ID=1001112] / "
*,National Certificate: Hygiene and Cleaning Supervision,"23Q230045351203",Non MQA learnership,"20175","3",120,"585",2018-07-01 00:00:00.000,2026-06-30 00:00:00.000,120,Y,328,,"<ZZLearnership>: Inserted GenericPO[Table=1000257ID=1001113] / <ZZLearnership>: Inserted GenericPO[Table=1000257ID=1001113] / "
*,Occupational Certificate: Internet-of-Things Developer,"32Q320184201414",Non MQA learnership,"119262","4",141,"585",2022-06-21 00:00:00.000,2025-12-31 00:00:00.000,141,Y,329,,"<ZZLearnership>: Inserted GenericPO[Table=1000257ID=1001114] / <ZZLearnership>: Inserted GenericPO[Table=1000257ID=1001114] / "
*,QAtest,"16Q2025030",Standard Qualification,"202503","5",120,"585",2025-01-01 00:00:00.000,2027-12-31 00:00:00.000,10,Y,330,,"<ZZLearnership>: Inserted GenericPO[Table=1000257ID=1001115] / <ZZLearnership>: Inserted GenericPO[Table=1000257ID=1001115] / "
*,Occupational Certificate: Data Science Practitioner,"32Q320170251855",Non MQA learnership,"118708","5",185,"585",2022-02-02 00:00:00.000,2025-12-31 00:00:00.000,185,Y,331,ZZLkpOfoOccupation:ZZLkpOfoOccupation_id:2163,"<ZZLearnership>: Inserted GenericPO[Table=1000257ID=1001116] / <ZZLearnership>: Inserted GenericPO[Table=1000257ID=1001116] / "
*,Occupational Certificate: Cloud Administrator,"118699",Non MQA learnership,"118699","4",149,"585",2022-02-03 00:00:00.000,2025-12-31 00:00:00.000,149,Y,332,ZZLkpOfoOccupation:ZZLkpOfoOccupation_id:485,"<ZZLearnership>: Inserted GenericPO[Table=1000257ID=1001117] / <ZZLearnership>: Inserted GenericPO[Table=1000257ID=1001117] / "
*,National Certificate: Specialist Hygiene and Cleaning Services,"23Q230044381202",Non MQA learnership,"36233","2",120,"585",2018-07-01 00:00:00.000,2026-06-30 00:00:00.000,120,Y,333,ZZLkpOfoOccupation:ZZLkpOfoOccupation_id:2159,"<ZZLearnership>: Inserted GenericPO[Table=1000257ID=1001118] / <ZZLearnership>: Inserted GenericPO[Table=1000257ID=1001118] / "
*,AI Software Developer,"32Q320159262095",Non MQA learnership,"118792","5",209,"585",2022-02-03 00:00:00.000,2026-12-31 00:00:00.000,209,Y,334,ZZLkpOfoOccupation:ZZLkpOfoOccupation_id:2415,"<ZZLearnership>: Inserted GenericPO[Table=1000257ID=1001119] / <ZZLearnership>: Inserted GenericPO[Table=1000257ID=1001119] / "
